"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] PublisherComparator record1Value","[2] PublisherComparator record2Value","[2] PublisherComparator record1PreprocessedValue","[2] PublisherComparator record2PreprocessedValue","[2] PublisherComparator similarity","[2] PublisherComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","steam_games_9737","vg_sales_15981","0.003386814264146092",,"Turnover","Turok","Turnover","Turok","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Long Division LLC","Touchstone","Long Division LLC","Touchstone","0.5450980392156862","0.5450980392156862","2015-01-01T00:00","2008-01-01T00:00","2015-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_28253","vg_sales_13666","0.003386814264146092",,"Grimante","GRID","Grimante","GRID","0.0","0.0","windows","PC","windows","PC","1.0","1.0","aftermonk","Codemasters","aftermonk","Codemasters","0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_17129","vg_sales_14855","0.342830267122315",,"The Lord of the Rings: Living Card Game","The Lord of the Rings: Conquest","The Lord of the Rings: Living Card Game","The Lord of the Rings: Conquest","0.8","0.8","mac","PC","mac","PC","1.0","1.0","Asmodee Digital","Electronic Arts","Asmodee Digital","Electronic Arts","0.5015873015873016","0.5015873015873016","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36955","vg_sales_13834","0.003386814264146092",,"morphe","The Movies","morphe","The Movies","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Pixelfoot Games","Activision","Pixelfoot Games","Activision","0.0","0.0","2018-01-01T00:00","2005-01-01T00:00","2018-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2709","vg_sales_654","0.003386814264146092",,"MotoGP™13","Monopoly","MotoGP™13","Monopoly","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Plug In Digital;Milestone S.r.l.","Hasbro Interactive","Plug In Digital;Milestone S.r.l.","Hasbro Interactive","0.5196759259259259","0.5196759259259259","2013-01-01T00:00","1994-01-01T00:00","2013-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_6035","vg_sales_14508","0.003386814264146092",,"Silence","SimCity","Silence","SimCity","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Daedalic Entertainment","Maxis","Daedalic Entertainment","Maxis","0.0","0.0","2016-01-01T00:00","1988-01-01T00:00","2016-01-01T00:00","1988-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36128","vg_sales_63",,"0","夢物語ORIGIN","Halo: Reach","夢物語ORIGIN","Halo: Reach","0.0","0.0","mac","X360","mac","X360","0.0","0.0","スタジオムマ","Microsoft Game Studios","スタジオムマ","Microsoft Game Studios","0.0","0.0","2019-01-01T00:00","2010-01-01T00:00","2019-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2970","vg_sales_3996",,"0","The Castle Doctrine","Alien: Isolation","The Castle Doctrine","Alien: Isolation","0.0","0.0","mac","XOne","mac","XOne","0.0","0.0","Jason Rohrer","Sega","Jason Rohrer","Sega","0.38888888888888884","0.38888888888888884","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_32898","vg_sales_8794","0.003386814264146092",,"Dave","Darksiders","Dave","Darksiders","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Rosyaev","THQ","Rosyaev","THQ","0.0","0.0","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_28617","vg_sales_7485",,"0","Defiance 2050","Defiance","Defiance 2050","Defiance","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Trion Worlds","Trion Worlds","Trion Worlds","Trion Worlds","1.0","1.0","2018-01-01T00:00","2013-01-01T00:00","2018-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_8776","vg_sales_13229","0.003386814264146092",,"Word Rescue","Worms Reloaded","Word Rescue","Worms Reloaded","0.0","0.0","mac","PC","mac","PC","1.0","1.0","3D Realms (Apogee Software)","Team17 Software","3D Realms (Apogee Software)","Team17 Software","0.4848765432098765","0.4848765432098765","2014-01-01T00:00","2010-01-01T00:00","2014-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_9978","vg_sales_1321",,"0","Anno 2205™","Anno 2070","Anno 2205™","Anno 2070","0.5","0.5","windows","PC","windows","PC","1.0","1.0","Ubisoft","Ubisoft","Ubisoft","Ubisoft","1.0","1.0","2015-01-01T00:00","2011-01-01T00:00","2015-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_33067","vg_sales_10175","0.003386814264146092",,"May","Machinarium","May","Machinarium","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Team Spieluhr","Daedalic","Team Spieluhr","Daedalic","0.4358974358974359","0.4358974358974359","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_678","vg_sales_10720","0.9447585258738367","1","Burnout Paradise: The Ultimate Box","Burnout Paradise: The Ultimate Box","Burnout Paradise: The Ultimate Box","Burnout Paradise: The Ultimate Box","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_35676","vg_sales_8416",,"0","Bernie’s Nightmare","Far East of Eden II: Manji Maru","Bernie’s Nightmare","Far East of Eden II: Manji Maru","0.0","0.0","windows","PS2","windows","PS2","0.0","0.0","Kevin Yang Games","Hudson Soft","Kevin Yang Games","Hudson Soft","0.4356060606060606","0.4356060606060606","2018-01-01T00:00","2003-01-01T00:00","2018-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1667","vg_sales_2023","0.6474238785494457","0","Tomb Raider","Tomb Raider","Tomb Raider","Tomb Raider","1.0","1.0","mac","PC","mac","PC","1.0","1.0","Square Enix;Feral Interactive (Mac);Feral Interactive (Linux)","Eidos Interactive","Square Enix;Feral Interactive (Mac);Feral Interactive (Linux)","Eidos Interactive","0.4879167762485024","0.4879167762485024","2013-01-01T00:00","1996-01-01T00:00","2013-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_37121","vg_sales_14600","0.003386814264146092",,"DoodleVR","Doom","DoodleVR","Doom","0.0","0.0","windows","PC","windows","PC","1.0","1.0","VR-House","id Software","VR-House","id Software","0.43813131313131315","0.43813131313131315","2018-01-01T00:00","1992-01-01T00:00","2018-01-01T00:00","1992-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25230","vg_sales_15292","0.003386814264146092",,"Starblast","Stormrise","Starblast","Stormrise","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Neuronality","Sega","Neuronality","Sega","0.0","0.0","2017-01-01T00:00","2009-01-01T00:00","2017-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_28205","vg_sales_13834","0.003386814264146092",,"Mover","The Movies","Mover","The Movies","0.0","0.0","mac","PC","mac","PC","1.0","1.0","BlackNoiseStudio","Activision","BlackNoiseStudio","Activision","0.5472222222222222","0.5472222222222222","2017-01-01T00:00","2005-01-01T00:00","2017-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30182","vg_sales_10006","0.003386814264146092",,"STARBO","Stronghold","STARBO","Stronghold","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Diax Game","Gathering of Developers","Diax Game","Gathering of Developers","0.0","0.0","2018-01-01T00:00","2001-01-01T00:00","2018-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_5436","vg_sales_9971","0.003386814264146092",,"Dangerous","Darkspore","Dangerous","Darkspore","0.0","0.0","mac","PC","mac","PC","1.0","1.0","XP","Electronic Arts","XP","Electronic Arts","0.0","0.0","2014-01-01T00:00","2011-01-01T00:00","2014-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2607","vg_sales_16052","0.6474238785494457","1","Battle Worlds: Kronos","Battle Worlds: Kronos","Battle Worlds: Kronos","Battle Worlds: Kronos","1.0","1.0","linux","PC","linux","PC","1.0","1.0","KING Art;THQ Nordic","Nordic Games","KING Art;THQ Nordic","Nordic Games","0.49415204678362573","0.49415204678362573","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_12264","vg_sales_2856","0.003386814264146092",,"Crashnauts","Crysis","Crashnauts","Crysis","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Fueled By Rockets","Electronic Arts","Fueled By Rockets","Electronic Arts","0.6357298474945533","0.6357298474945533","2017-01-01T00:00","2007-01-01T00:00","2017-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_6036","vg_sales_13135","0.003386814264146092",,"Silence","Singularity","Silence","Singularity","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Daedalic Entertainment","Mastertronic","Daedalic Entertainment","Mastertronic","0.5386002886002886","0.5386002886002886","2016-01-01T00:00","2010-01-01T00:00","2016-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_6551","vg_sales_11747","0.003386814264146092",,"TOXIKK™","Torchlight","TOXIKK™","Torchlight","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Reakktor Studios","JoWood Productions","Reakktor Studios","JoWood Productions","0.5763888888888888","0.5763888888888888","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_21970","vg_sales_3031","0.003386814264146092",,"Ripple","RIFT","Ripple","RIFT","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Playrock Studios","Unknown","Playrock Studios","Unknown","0.40178571428571425","0.40178571428571425","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_21405","vg_sales_8794","0.003386814264146092",,"Dammerlicht","Darksiders","Dammerlicht","Darksiders","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Royal Tea Time Studio","THQ","Royal Tea Time Studio","THQ","0.0","0.0","2017-01-01T00:00","2010-01-01T00:00","2017-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_33626","vg_sales_3458","0.003386814264146092",,"TimeTekker","Titanfall","TimeTekker","Titanfall","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Artii Games LLC","Electronic Arts","Artii Games LLC","Electronic Arts","0.5638888888888889","0.5638888888888889","2018-01-01T00:00","2014-01-01T00:00","2018-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30581","vg_sales_16510",,"0","Super Gravity Ball","Trine","Super Gravity Ball","Trine","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Upside Down Bird","Nobilis","Upside Down Bird","Nobilis","0.0","0.0","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_18158","vg_sales_14643","0.6474238785494457","0","Mystery Trackers: The Void Collector's Edition","Mystery Trackers: The Void","Mystery Trackers: The Void Collector's Edition","Mystery Trackers: The Void","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Big Fish Games","Focus Home Interactive","Big Fish Games","Focus Home Interactive","0.5358345358345359","0.5358345358345359","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_38170","vg_sales_4852",,"0","Slime Research","Legends of WrestleMania","Slime Research","Legends of WrestleMania","0.0","0.0","windows","X360","windows","X360","0.0","0.0","Schism LLC","THQ","Schism LLC","THQ","0.4777777777777778","0.4777777777777778","2019-01-01T00:00","2009-01-01T00:00","2019-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_17949","vg_sales_16400","0.003386814264146092",,"TENET","The Technomancer","TENET","The Technomancer","0.0","0.0","windows","PC","windows","PC","1.0","1.0","ALTER-BOY","Focus Home Interactive","ALTER-BOY","Focus Home Interactive","0.38552188552188554","0.38552188552188554","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_5184","vg_sales_3248","0.9447585258738367","1","Far Cry® 4","Far Cry 4","Far Cry® 4","Far Cry 4","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Ubisoft","Ubisoft","Ubisoft","Ubisoft","1.0","1.0","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_4728","vg_sales_3657","0.9447585258738367","1","Assassin's Creed® Unity","Assassin's Creed: Unity","Assassin's Creed® Unity","Assassin's Creed: Unity","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Ubisoft","Ubisoft","Ubisoft","Ubisoft","1.0","1.0","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_1130","vg_sales_15709","0.6474238785494457",,"Post Mortem","Post Mortem","Post Mortem","Post Mortem","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Microids","Microids","Microids","Microids","1.0","1.0","2011-01-01T00:00","2003-01-01T00:00","2011-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1668","vg_sales_2023","0.6474238785494457","0","Tomb Raider","Tomb Raider","Tomb Raider","Tomb Raider","1.0","1.0","linux","PC","linux","PC","1.0","1.0","Square Enix;Feral Interactive (Mac);Feral Interactive (Linux)","Eidos Interactive","Square Enix;Feral Interactive (Mac);Feral Interactive (Linux)","Eidos Interactive","0.4879167762485024","0.4879167762485024","2013-01-01T00:00","1996-01-01T00:00","2013-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_33935","vg_sales_8747","0.003386814264146092",,"DeFaster","Deponia","DeFaster","Deponia","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Nekyau","Daedalic","Nekyau","Daedalic","0.3611111111111111","0.3611111111111111","2018-01-01T00:00","2012-01-01T00:00","2018-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_233","vg_sales_14689",,"0","Cossacks II: Battle for Europe","Cossacks: European Wars","Cossacks II: Battle for Europe","Cossacks: European Wars","0.3333333333333333","0.3333333333333333","windows","PC","windows","PC","1.0","1.0","GSC World Publishing","Strategy First","GSC World Publishing","Strategy First","0.46507936507936504","0.46507936507936504","2011-01-01T00:00","2001-01-01T00:00","2011-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_29012","vg_sales_12365",,"0","Hollow Throne","Challenge Me: Brain Puzzles","Hollow Throne","Challenge Me: Brain Puzzles","0.0","0.0","windows","DS","windows","DS","0.0","0.0","onyonvoid","Oxygen Interactive","onyonvoid","Oxygen Interactive","0.53","0.53","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2403","vg_sales_1160","0.003386814264146092",,"DIVO","Diablo","DIVO","Diablo","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Internal Games","Activision","Internal Games","Activision","0.0","0.0","2013-01-01T00:00","1996-01-01T00:00","2013-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_27213","vg_sales_12921","0.003386814264146092",,"Vectorium","Venetica","Vectorium","Venetica","0.0","0.0","windows","PC","windows","PC","1.0","1.0","IndigoBlue Game Studio","DTP Entertainment","IndigoBlue Game Studio","DTP Entertainment","0.4980194097841157","0.4980194097841157","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_23034","vg_sales_16400","0.010264639697325972",,"TennisVR","The Technomancer","TennisVR","The Technomancer","0.0","0.0","windows","PC","windows","PC","1.0","1.0","AbstractGameStudio","Focus Home Interactive","AbstractGameStudio","Focus Home Interactive","0.0","0.0","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_24619","vg_sales_16208",,"0","Squish and the Corrupted Crystal","Duel Love: Koisuru Otome wa Shouri no Megami","Squish and the Corrupted Crystal","Duel Love: Koisuru Otome wa Shouri no Megami","0.0","0.0","windows","DS","windows","DS","0.0","0.0","Cheat Code Studios","Namco Bandai Games","Cheat Code Studios","Namco Bandai Games","0.5555555555555555","0.5555555555555555","2017-01-01T00:00","2008-01-01T00:00","2017-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_626","vg_sales_15175","0.9447585258738367","1","Mount & Blade","Mount & Blade","Mount & Blade","Mount & Blade","1.0","1.0","windows","PC","windows","PC","1.0","1.0","TaleWorlds Entertainment","Paradox Interactive","TaleWorlds Entertainment","Paradox Interactive","0.6137539361223572","0.6137539361223572","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_4607","vg_sales_282","0.003386814264146092",,"Harvester","Half-Life","Harvester","Half-Life","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Nightdive Studios","Vivendi Games","Nightdive Studios","Vivendi Games","0.5924250041897101","0.5924250041897101","2014-01-01T00:00","1997-01-01T00:00","2014-01-01T00:00","1997-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_24755","vg_sales_3101",,"0","8-bit Adventure Anthology: Volume I","Radiata Stories","8-bit Adventure Anthology: Volume I","Radiata Stories","0.0","0.0","mac","PS2","mac","PS2","0.0","0.0","Abstraction Games","Square Enix","Abstraction Games","Square Enix","0.5216874628639334","0.5216874628639334","2017-01-01T00:00","2005-01-01T00:00","2017-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_34427","vg_sales_9496",,"0","Tilesweeper","RealSports Volleyball","Tilesweeper","RealSports Volleyball","0.0","0.0","windows","2600","windows","2600","0.0","0.0","IEVO","Atari","IEVO","Atari","0.0","0.0","2018-01-01T00:00","1981-01-01T00:00","2018-01-01T00:00","1981-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_14400","vg_sales_9971","0.003386814264146092",,"Damsel","Darkspore","Damsel","Darkspore","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Screwtape Studios","Electronic Arts","Screwtape Studios","Electronic Arts","0.6516339869281046","0.6516339869281046","2018-01-01T00:00","2011-01-01T00:00","2018-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_349","vg_sales_13905","0.9447585258738367",,"Saints Row 2","Saints Row 2","Saints Row 2","Saints Row 2","1.0","1.0","linux","PC","linux","PC","1.0","1.0","Deep Silver","THQ","Deep Silver","THQ","0.0","0.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_5211","vg_sales_8508",,"0","Orbital Gear","Doctor Lautrec and the Forgotten Knights","Orbital Gear","Doctor Lautrec and the Forgotten Knights","0.0","0.0","windows","3DS","windows","3DS","0.0","0.0","Night Node","Konami Digital Entertainment","Night Node","Konami Digital Entertainment","0.4928571428571429","0.4928571428571429","2014-01-01T00:00","2011-01-01T00:00","2014-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2024","vg_sales_10359","0.6474238785494457",,"The Book of Unwritten Tales","The Book of Unwritten Tales","The Book of Unwritten Tales","The Book of Unwritten Tales","1.0","1.0","windows","PC","windows","PC","1.0","1.0","THQ Nordic","HMH Interactive","THQ Nordic","HMH Interactive","0.0","0.0","2012-01-01T00:00","2009-01-01T00:00","2012-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2801","vg_sales_16192","0.6474238785494457","1","Homeworld Remastered Collection","Homeworld Remastered Collection","Homeworld Remastered Collection","Homeworld Remastered Collection","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Gearbox Publishing;Aspyr (Mac)",,"Gearbox Publishing;Aspyr (Mac)",,"0.0","0.0","2015-01-01T00:00","","2015-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_13114","vg_sales_4684","0.003386814264146092",,"Tethered","TERA","Tethered","TERA","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Secret Sorcery Limited","Unknown","Secret Sorcery Limited","Unknown","0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_1863","vg_sales_5583","0.9447585258738367","1","Batman™: Arkham Origins","Batman: Arkham Origins","Batman™: Arkham Origins","Batman: Arkham Origins","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Warner Bros. Interactive Entertainment","Warner Bros. Interactive Entertainment","Warner Bros. Interactive Entertainment","Warner Bros. Interactive Entertainment","1.0","1.0","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_7608","vg_sales_14931","0.003386814264146092",,"Paparazzi","ParaWorld","Paparazzi","ParaWorld","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Pringo Dingo Games","Deep Silver","Pringo Dingo Games","Deep Silver","0.3686868686868687","0.3686868686868687","2015-01-01T00:00","2006-01-01T00:00","2015-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25599","vg_sales_15444",,"0","ZAP Master","NHL 09","ZAP Master","NHL 09","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Antonio Renna","Electronic Arts","Antonio Renna","Electronic Arts","0.0","0.0","2017-01-01T00:00","2008-01-01T00:00","2017-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_682","vg_sales_3041","0.8485758989864476","1","Command & Conquer: Red Alert 3 - Uprising","Command & Conquer: Red Alert 3","Command & Conquer: Red Alert 3 - Uprising","Command & Conquer: Red Alert 3","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2009-01-01T00:00","2008-01-01T00:00","2009-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_31860","vg_sales_7485","0.003386814264146092",,"DeerHunterX","Defiance","DeerHunterX","Defiance","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Hunterx","Trion Worlds","Hunterx","Trion Worlds","0.44841269841269843","0.44841269841269843","2018-01-01T00:00","2013-01-01T00:00","2018-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_6464","vg_sales_8599","0.030679747536724686",,"Crow","The Crew","Crow","The Crew","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Sunside Inc","Ubisoft","Sunside Inc","Ubisoft","0.45598845598845594","0.45598845598845594","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_3554","vg_sales_12548","0.003386814264146092",,"Crimsonland","Create","Crimsonland","Create","0.0","0.0","windows","PC","windows","PC","1.0","1.0","10tons Ltd","Electronic Arts","10tons Ltd","Electronic Arts","0.0","0.0","2014-01-01T00:00","2010-01-01T00:00","2014-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_9267","vg_sales_16586","0.003386814264146092",,"BRAWL","Breach","BRAWL","Breach","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Bloober Team SA","Destineer","Bloober Team SA","Destineer","0.0","0.0","2015-01-01T00:00","2011-01-01T00:00","2015-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2908","vg_sales_9428",,"0","Volgarr the Viking","RPG Maker II","Volgarr the Viking","RPG Maker II","0.0","0.0","mac","PS2","mac","PS2","0.0","0.0","Adult Swim Games","Enterbrain","Adult Swim Games","Enterbrain","0.3847222222222222","0.3847222222222222","2013-01-01T00:00","2002-01-01T00:00","2013-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_11129","vg_sales_14974","0.003386814264146092",,"DEADBOLT","Demigod","DEADBOLT","Demigod","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Hopoo Games","Atari","Hopoo Games","Atari","0.0","0.0","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_994","vg_sales_7922",,"0","ArcaniA","Arcania: Gothic 4","ArcaniA","Arcania: Gothic 4","1.0","1.0","windows","PC","windows","PC","1.0","1.0","THQ Nordic","JoWood Productions","THQ Nordic","JoWood Productions","0.0","0.0","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_4543","vg_sales_8845","0.003386814264146092",,"TerraTech","Terraria","TerraTech","Terraria","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Payload Studios","Unknown","Payload Studios","Unknown","0.40317460317460313","0.40317460317460313","2018-01-01T00:00","2011-01-01T00:00","2018-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_11260","vg_sales_14702","0.003386814264146092",,"MachineCraft","Magicka","MachineCraft","Magicka","0.0","0.0","windows","PC","windows","PC","1.0","1.0","G2CREW","Paradox Interactive","G2CREW","Paradox Interactive","0.4064327485380117","0.4064327485380117","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2838","vg_sales_12015",,"0","ENSLAVED™: Odyssey to the West™ Premium Edition","Gintama DS: Yorozuya Daisoudou","ENSLAVED™: Odyssey to the West™ Premium Edition","Gintama DS: Yorozuya Daisoudou","0.0","0.0","windows","DS","windows","DS","0.0","0.0","BANDAI NAMCO Entertainment","Namco Bandai Games","BANDAI NAMCO Entertainment","Namco Bandai Games","0.6889245014245015","0.6889245014245015","2013-01-01T00:00","2006-01-01T00:00","2013-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_32632","vg_sales_12754",,"0","FlickSync - Mad Hatter VR","Dino Pets","FlickSync - Mad Hatter VR","Dino Pets","0.0","0.0","windows","DS","windows","DS","0.0","0.0","Rocket Tiger Studios","Avanquest","Rocket Tiger Studios","Avanquest","0.4407407407407407","0.4407407407407407","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
