"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlatformComparatorAdvanced record1Value","[0] PlatformComparatorAdvanced record2Value","[0] PlatformComparatorAdvanced record1PreprocessedValue","[0] PlatformComparatorAdvanced record2PreprocessedValue","[0] PlatformComparatorAdvanced similarity","[0] PlatformComparatorAdvanced postproccesedSimilarity","[1] TitleComparator record1Value","[1] TitleComparator record2Value","[1] TitleComparator record1PreprocessedValue","[1] TitleComparator record2PreprocessedValue","[1] TitleComparator similarity","[1] TitleComparator postproccesedSimilarity","[2] DeveloperComparator record1Value","[2] DeveloperComparator record2Value","[2] DeveloperComparator record1PreprocessedValue","[2] DeveloperComparator record2PreprocessedValue","[2] DeveloperComparator similarity","[2] DeveloperComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","steam_games_101","wikidata_7438","0.9658853987060094","1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Arx Fatalis","Arx Fatalis","Arx Fatalis","Arx Fatalis","1.0","1.0","Arkane Studios","Arkane Studios","Arkane Studios","Arkane Studios","1.0","1.0","2007-01-01T00:00","2002-01-01T00:00","2007-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4624","wikidata_24203","0.016844243350704988",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Sunset","SuperHOT","Sunset","SuperHOT","0.0","0.0","Tale of Tales","Superhot Team","Tale of Tales","Superhot Team","0.23076923076923073","0.23076923076923073","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36890","wikidata_25884","0.013428744153022166",,"windows","macOS","windows","macOS","1.0","1.0","Riftwalker","Ricochet","Riftwalker","Ricochet","0.0","0.0","Deeplink Studios","Valve Corporation","Deeplink Studios","Valve Corporation","0.11764705882352944","0.11764705882352944","2019-01-01T00:00","2000-01-01T00:00","2019-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_210","wikidata_34668","0.01060130058076173",,"windows","macOS","windows","macOS","1.0","1.0","RoboBlitz","Ronin","RoboBlitz","Ronin","0.0","0.0","Naked Sky Entertainment",,"Naked Sky Entertainment",,"0.0","0.0","2006-01-01T00:00","2015-01-01T00:00","2006-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2818","wikidata_3265","0.013942535386833436",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","StarMade","starkraft","StarMade","starkraft","0.0","0.0","Schine, GmbH","Blizzard Entertainment","Schine, GmbH","Blizzard Entertainment","0.13636363636363635","0.13636363636363635","2014-01-01T00:00","1998-01-01T00:00","2014-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_23027","wikidata_1781",,"0","windows","Game Boy Color","windows","Game Boy Color","0.0","0.0","AI Rebellion VR","Pokémon Gold i Silver","AI Rebellion VR","Pokémon Gold i Silver","0.0","0.0","Immergity","Game Freak","Immergity","Game Freak","0.19999999999999996","0.19999999999999996","2017-01-01T00:00","1999-01-01T00:00","2017-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_13281","wikidata_28343","0.014125279724816966",,"windows","Linux","windows","Linux","1.0","1.0","Heliborne","Hexen","Heliborne","Hexen","0.0","0.0","JetCat Games","Raven Software","JetCat Games","Raven Software","0.1428571428571429","0.1428571428571429","2017-01-01T00:00","1995-01-01T00:00","2017-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_61","wikidata_315",,"0","windows","Xbox One","windows","Xbox One","0.0","0.0","Left 4 Dead","Assassin’s Creed II","Left 4 Dead","Assassin’s Creed II","0.0","0.0","Valve","Ubisoft Montreal","Valve","Ubisoft Montreal","0.0625","0.0625","2008-01-01T00:00","2010-01-01T00:00","2008-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35015","wikidata_431",,"0","mac","Commodore Amiga","mac","Commodore Amiga","0.0","0.0","Jailbreak Russia","Heroes Of The Lance","Jailbreak Russia","Heroes Of The Lance","0.0","0.0","Starodymov","U.S. Gold","Starodymov","U.S. Gold","0.0","0.0","2018-01-01T00:00","1988-01-01T00:00","2018-01-01T00:00","1988-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_14324","wikidata_5502","0.01750437411559274",,"windows","Linux","windows","Linux","1.0","1.0","Polyology","Portal","Polyology","Portal","0.0","0.0","Gridlock Interactive","Valve Corporation","Gridlock Interactive","Valve Corporation","0.25","0.25","2016-01-01T00:00","2010-01-01T00:00","2016-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_599","wikidata_202",,"0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Shatter","Roblox","Shatter","Roblox","0.0","0.0","Sidhe","Roblox Corporation","Sidhe","Roblox Corporation","0.0","0.0","2010-01-01T00:00","","2010-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_35909","wikidata_3266","0.01527236270613594",,"windows","macOS","windows","macOS","1.0","1.0","Stockpile","starkraft","Stockpile","starkraft","0.0","0.0","DIGIDICED","Blizzard Entertainment","DIGIDICED","Blizzard Entertainment","0.18181818181818177","0.18181818181818177","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1378","wikidata_21246",,"1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Defenders of Ardania","Defenders of Ardania MD-02","Defenders of Ardania","Defenders of Ardania MD-02","0.6","0.6","Most Wanted Entertainment",,"Most Wanted Entertainment",,"0.0","0.0","2012-01-01T00:00","2011-01-01T00:00","2012-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_11941","wikidata_24474","0.01060130058076173",,"mac","macOS","mac","macOS","1.0","1.0","ChromaGun","Chupacabra","ChromaGun","Chupacabra","0.0","0.0","Pixel Maniacs",,"Pixel Maniacs",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_14345","wikidata_5218","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Candlelight","Canabalt","Candlelight","Canabalt","0.0","0.0","Pixel Maverick Games",,"Pixel Maverick Games",,"0.0","0.0","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_23011","wikidata_1301",,"0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Lazer Cops","4x4 EVO 2","Lazer Cops","4x4 EVO 2","0.0","0.0","Foolish Mortals Games","Terminal Reality","Foolish Mortals Games","Terminal Reality","0.19047619047619047","0.19047619047619047","2017-01-01T00:00","2001-01-01T00:00","2017-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25382","wikidata_4166","0.013148620793116251",,"windows","Linux","windows","Linux","1.0","1.0","Questr","QuakeWorld","Questr","QuakeWorld","0.0","0.0","Mutant Entertainment Studios","id Software","Mutant Entertainment Studios","id Software","0.1071428571428571","0.1071428571428571","2017-01-01T00:00","1996-01-01T00:00","2017-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25382","wikidata_4167","0.013148620793116251",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Questr","QuakeWorld","Questr","QuakeWorld","0.0","0.0","Mutant Entertainment Studios","id Software","Mutant Entertainment Studios","id Software","0.1071428571428571","0.1071428571428571","2017-01-01T00:00","1996-01-01T00:00","2017-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_12860","wikidata_19998","0.7874156330564238","1","mac","macOS","mac","macOS","1.0","1.0","Adventure Lamp","Adventure Lamp","Adventure Lamp","Adventure Lamp","1.0","1.0","Ryan Davis",,"Ryan Davis",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_35395","wikidata_25509","0.012961438171022147",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Suitchi","Summoner","Suitchi","Summoner","0.0","0.0","GuruWorks","Deep Silver Volition","GuruWorks","Deep Silver Volition","0.09999999999999998","0.09999999999999998","2018-01-01T00:00","2000-01-01T00:00","2018-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_28229","wikidata_24603","0.9981521202831976","1","linux","Linux","linux","Linux","1.0","1.0","Sakura Cupid","Sakura Cupid","Sakura Cupid","Sakura Cupid","1.0","1.0","Winged Cloud","Winged Cloud","Winged Cloud","Winged Cloud","1.0","1.0","2018-01-01T00:00","2018-01-01T00:00","2018-01-01T00:00","2018-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_29404","wikidata_5601","0.014619144149690648",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Sprout","Spectromancer","Sprout","Spectromancer","0.0","0.0","Jeff Nusz;Mindful Mammoth","Apus Software","Jeff Nusz;Mindful Mammoth","Apus Software","0.16000000000000003","0.16000000000000003","2018-01-01T00:00","2008-01-01T00:00","2018-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1143","wikidata_11206","0.9658853987060094",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Armada 2526","Armada 2526","Armada 2526","Armada 2526","1.0","1.0","Ntronium Games","Ntronium Games","Ntronium Games","Ntronium Games","1.0","1.0","2011-01-01T00:00","2009-01-01T00:00","2011-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_77","wikidata_12562","0.9981521202831976","1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Red Orchestra: Ostfront 41-45","Red Orchestra: Ostfront 41-45","Red Orchestra: Ostfront 41-45","Red Orchestra: Ostfront 41-45","1.0","1.0","Tripwire Interactive","Tripwire Interactive","Tripwire Interactive","Tripwire Interactive","1.0","1.0","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_202","wikidata_10",,"0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Civilization IV®: Warlords","Civilization IV","Civilization IV®: Warlords","Civilization IV","0.6666666666666666","0.6666666666666666","Firaxis Games","Firaxis Games","Firaxis Games","Firaxis Games","1.0","1.0","2007-01-01T00:00","2005-01-01T00:00","2007-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_10309","wikidata_25820","0.01559655723421493",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Neoncube","Necronomicon","Neoncube","Necronomicon","0.0","0.0","David Lawrence;Nico Thomas","MC2 France","David Lawrence;Nico Thomas","MC2 France","0.1923076923076923","0.1923076923076923","2015-01-01T00:00","2001-01-01T00:00","2015-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_8677","wikidata_18433","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Galacide","Garage","Galacide","Garage","0.0","0.0","Puny Human",,"Puny Human",,"0.0","0.0","2015-01-01T00:00","1999-01-01T00:00","2015-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_23022","wikidata_1631",,"0","mac","Nintendo Switch Lite","mac","Nintendo Switch Lite","0.0","0.0","Football Manager Touch 2018","Pokémon Sword och Shield","Football Manager Touch 2018","Pokémon Sword och Shield","0.0","0.0","Sports Interactive","Game Freak","Sports Interactive","Game Freak","0.16666666666666663","0.16666666666666663","2017-01-01T00:00","2019-01-01T00:00","2017-01-01T00:00","2019-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_563","wikidata_137",,"0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Unstoppable Gorg","Star Wars: Rebel Assault","Unstoppable Gorg","Star Wars: Rebel Assault","0.0","0.0","Futuremark","LucasArts","Futuremark","LucasArts","0.19999999999999996","0.19999999999999996","2012-01-01T00:00","1993-01-01T00:00","2012-01-01T00:00","1993-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25861","wikidata_20694","0.014125279724816966",,"windows","macOS","windows","macOS","1.0","1.0","Spacecraft","Spore","Spacecraft","Spore","0.0","0.0","Spacevb Studio","Maxis","Spacevb Studio","Maxis","0.1428571428571429","0.1428571428571429","2017-01-01T00:00","2008-01-01T00:00","2017-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_52","wikidata_288",,"0","windows","Xbox","windows","Xbox","0.0","0.0","Portal","Soldier of Fortune II: Double Helix","Portal","Soldier of Fortune II: Double Helix","0.0","0.0","Valve","Raven Software","Valve","Raven Software","0.1428571428571429","0.1428571428571429","2007-01-01T00:00","2002-01-01T00:00","2007-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25861","wikidata_20695","0.014125279724816966",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Spacecraft","Spore","Spacecraft","Spore","0.0","0.0","Spacevb Studio","Maxis","Spacevb Studio","Maxis","0.1428571428571429","0.1428571428571429","2017-01-01T00:00","2008-01-01T00:00","2017-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25945","wikidata_28281","0.01060130058076173",,"windows","macOS","windows","macOS","1.0","1.0","Captivus","Carrion","Captivus","Carrion","0.0","0.0","Christopher Howard",,"Christopher Howard",,"0.0","0.0","2017-01-01T00:00","2020-01-01T00:00","2017-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_8847","wikidata_35727","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Defunct","Demonbane","Defunct","Demonbane","0.0","0.0","Freshly Squeezed",,"Freshly Squeezed",,"0.0","0.0","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_24642","wikidata_35230","0.014439932291842034",,"windows","macOS","windows","macOS","1.0","1.0","Bombix","Bookworm","Bombix","Bookworm","0.0","0.0","Pragmatix Ltd","PopCap Games","Pragmatix Ltd","PopCap Games","0.15384615384615385","0.15384615384615385","2018-01-01T00:00","2003-01-01T00:00","2018-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30012","wikidata_20012",,"0","windows","Nintendo Switch","windows","Nintendo Switch","0.0","0.0","Rotator","PAW Patrol: Mighty Pups Save Adventure Bay!","Rotator","PAW Patrol: Mighty Pups Save Adventure Bay!","0.0","0.0","GraphXGames",,"GraphXGames",,"0.0","0.0","2018-01-01T00:00","2020-01-01T00:00","2018-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_27023","wikidata_13743","0.020670649102349174",,"linux","macOS","linux","macOS","1.0","1.0","Mirrors","Minecraft","Mirrors","Minecraft","0.0","0.0","Monocool Interactive","Microsoft Corporation","Monocool Interactive","Microsoft Corporation","0.33333333333333337","0.33333333333333337","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_24589","wikidata_35928","0.01060130058076173",,"windows","macOS","windows","macOS","1.0","1.0","Morphite","Moonlighter","Morphite","Moonlighter","0.0","0.0","Crescent Moon Games;We're Five Games;Blowfish Studios",,"Crescent Moon Games;We're Five Games;Blowfish Studios",,"0.0","0.0","2017-01-01T00:00","2018-01-01T00:00","2017-01-01T00:00","2018-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_24589","wikidata_35927","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Morphite","Moonlighter","Morphite","Moonlighter","0.0","0.0","Crescent Moon Games;We're Five Games;Blowfish Studios",,"Crescent Moon Games;We're Five Games;Blowfish Studios",,"0.0","0.0","2017-01-01T00:00","2018-01-01T00:00","2017-01-01T00:00","2018-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2036","wikidata_26128",,"1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Demonicon","The Dark Eye: Demonicon","Demonicon","The Dark Eye: Demonicon","0.25","0.25","Noumena Studios","Skilltree Studios","Noumena Studios","Skilltree Studios","0.47058823529411764","0.47058823529411764","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_11555","wikidata_28279","0.01060130058076173",,"windows","Linux","windows","Linux","1.0","1.0","Californium","Carrion","Californium","Carrion","0.0","0.0","Darjeeling;Nova Production;ARTE France",,"Darjeeling;Nova Production;ARTE France",,"0.0","0.0","2016-01-01T00:00","2020-01-01T00:00","2016-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_110","wikidata_616",,"0","windows","Linux","windows","Linux","1.0","1.0","Quake III Arena","Heroes of Might and Magic III: Restoration of Erathia","Quake III Arena","Heroes of Might and Magic III: Restoration of Erathia","0.1","0.1","id Software","New World Computing","id Software","New World Computing","0.1578947368421053","0.1578947368421053","2007-01-01T00:00","1999-01-01T00:00","2007-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_40265","wikidata_28349","0.012238652322250423",,"linux","Linux","linux","Linux","1.0","1.0","Heidentum","HeXen","Heidentum","HeXen","0.0","0.0","Kirchesch","Raven Software","Kirchesch","Raven Software","0.0714285714285714","0.0714285714285714","2019-01-01T00:00","1995-01-01T00:00","2019-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_23001","wikidata_1001",,"0","mac","Commodore Amiga","mac","Commodore Amiga","0.0","0.0","Ambre - a heartbreaking kinetic novel","Space Quest 5: The Next Mutation","Ambre - a heartbreaking kinetic novel","Space Quest 5: The Next Mutation","0.0","0.0","Träumendes Mädchen","Dynamix","Träumendes Mädchen","Dynamix","0.11111111111111116","0.11111111111111116","2017-01-01T00:00","1993-01-01T00:00","2017-01-01T00:00","1993-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_138","wikidata_20282","0.9658853987060094","1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","ARMA: Combat Operations","ARMA: Combat Operations","ARMA: Combat Operations","ARMA: Combat Operations","1.0","1.0","Bohemia Interactive","Bohemia Interactive","Bohemia Interactive","Bohemia Interactive","1.0","1.0","2008-01-01T00:00","2006-01-01T00:00","2008-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1666","wikidata_14655",,"1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Tomb Raider","Tomb Raider (2013 video oyun)","Tomb Raider","Tomb Raider (2013 video oyun)","0.4","0.4","Crystal Dynamics;Eidos-Montréal;Feral Interactive (Mac);Feral Interactive (Linux)","Crystal Dynamics","Crystal Dynamics;Eidos-Montréal;Feral Interactive (Mac);Feral Interactive (Linux)","Crystal Dynamics","0.19753086419753085","0.19753086419753085","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_36688","wikidata_6262","0.015109649441685198",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Hacker.exe","Half-Life","Hacker.exe","Half-Life","0.0","0.0","LinkUp Games","Valve Corporation","LinkUp Games","Valve Corporation","0.17647058823529416","0.17647058823529416","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36688","wikidata_6261","0.015109649441685198",,"windows","macOS","windows","macOS","1.0","1.0","Hacker.exe","Half-Life","Hacker.exe","Half-Life","0.0","0.0","LinkUp Games","Valve Corporation","LinkUp Games","Valve Corporation","0.17647058823529416","0.17647058823529416","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_33056","wikidata_5502","0.015109649441685198",,"windows","Linux","windows","Linux","1.0","1.0","Point","Portal","Point","Portal","0.0","0.0","Eugene Volik","Valve Corporation","Eugene Volik","Valve Corporation","0.17647058823529416","0.17647058823529416","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36091","wikidata_22296","0.014013324015161708",,"windows","Linux","windows","Linux","1.0","1.0","Terrawurm","Terraria","Terrawurm","Terraria","0.0","0.0","Prospect Games;Tri-Heart Interactive","Re-Logic","Prospect Games;Tri-Heart Interactive","Re-Logic","0.13888888888888884","0.13888888888888884","2019-01-01T00:00","2011-01-01T00:00","2019-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_111","wikidata_621",,"0","windows","Linux","windows","Linux","1.0","1.0","Quake IV","Heroes of Might & Magic 3","Quake IV","Heroes of Might & Magic 3","0.0","0.0","RavenSoft / id Software","New World Computing","RavenSoft / id Software","New World Computing","0.13043478260869568","0.13043478260869568","2011-01-01T00:00","1999-01-01T00:00","2011-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_10997","wikidata_18694","0.01481576336399951",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","WARSHIFT","Wall-E","WARSHIFT","Wall-E","0.0","0.0","Cyril Megem","Heavy Iron Studios","Cyril Megem","Heavy Iron Studios","0.16666666666666663","0.16666666666666663","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30023","wikidata_30661",,"0","mac","Game Boy","mac","Game Boy","0.0","0.0","Confederate Express","Pinball: Revenge of the Gator","Confederate Express","Pinball: Revenge of the Gator","0.0","0.0","Maksym Pashanin","HAL Laboratory","Maksym Pashanin","HAL Laboratory","0.1333333333333333","0.1333333333333333","2018-01-01T00:00","1989-01-01T00:00","2018-01-01T00:00","1989-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30020","wikidata_30571",,"0","linux","PlayStation 2","linux","PlayStation 2","0.0","0.0","Kansei","SingStar Operación Triunfo","Kansei","SingStar Operación Triunfo","0.0","0.0","sakevisual",,"sakevisual",,"0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_30016","wikidata_30451",,"0","windows","Nintendo Switch","windows","Nintendo Switch","0.0","0.0","Doodle God: Mighty Trio","Soccer Slammers","Doodle God: Mighty Trio","Soccer Slammers","0.0","0.0","JoyBits Ltd.",,"JoyBits Ltd.",,"0.0","0.0","2018-01-01T00:00","2018-01-01T00:00","2018-01-01T00:00","2018-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_24369","wikidata_24548","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","quadrantica","QUINTUPLE☆SPLASH","quadrantica","QUINTUPLE☆SPLASH","0.0","0.0","Cerebral Division",,"Cerebral Division",,"0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_101","wikidata_19",,"0","windows","Linux","windows","Linux","1.0","1.0","Arx Fatalis","Civilization V","Arx Fatalis","Civilization V","0.0","0.0","Arkane Studios","Firaxis Games","Arkane Studios","Firaxis Games","0.2142857142857143","0.2142857142857143","2007-01-01T00:00","2010-01-01T00:00","2007-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4218","wikidata_5876","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","TinyKeep","TiQal","TinyKeep","TiQal","0.0","0.0","Phigames",,"Phigames",,"0.0","0.0","2014-01-01T00:00","2008-01-01T00:00","2014-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2067","wikidata_5447","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Karateka","KalOnline","Karateka","KalOnline","0.0","0.0","Liquid Entertainment",,"Liquid Entertainment",,"0.0","0.0","2012-01-01T00:00","2004-01-01T00:00","2012-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30030","wikidata_30871",,"0","windows","Game Boy Advance","windows","Game Boy Advance","0.0","0.0","Stickman Safe and Destroy","Golden Sun 2: The Lost Age","Stickman Safe and Destroy","Golden Sun 2: The Lost Age","0.0","0.0","alexeibelih","Camelot Software Planning","alexeibelih","Camelot Software Planning","0.19999999999999996","0.19999999999999996","2018-01-01T00:00","2002-01-01T00:00","2018-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4100","wikidata_20704","0.01325376104979107",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Darkwood","Darkspore","Darkwood","Darkspore","0.0","0.0","Acid Wizard Studio","Maxis","Acid Wizard Studio","Maxis","0.11111111111111116","0.11111111111111116","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_32293","wikidata_26359","0.014329025966463507",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Scrunk","Scooby-Doo","Scrunk","Scooby-Doo","0.0","0.0","Sleepy Studios","The Learning Company","Sleepy Studios","The Learning Company","0.15000000000000002","0.15000000000000002","2018-01-01T00:00","2000-01-01T00:00","2018-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30009","wikidata_30241",,"0","windows","Nintendo Wii","windows","Nintendo Wii","0.0","0.0","Talk to Saki","World Soccer Winning Eleven 2011","Talk to Saki","World Soccer Winning Eleven 2011","0.0","0.0","Light","Konami","Light","Konami","0.0","0.0","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_26024","wikidata_23991",,"0","linux","Nintendo DS","linux","Nintendo DS","0.0","0.0","Tiny Force Deluxe","DreamWorks Super Star Kartz","Tiny Force Deluxe","DreamWorks Super Star Kartz","0.0","0.0","Sinergia Studios","High Impact Games","Sinergia Studios","High Impact Games","0.17647058823529416","0.17647058823529416","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_28181","wikidata_33769",,"0","linux","macOS","linux","macOS","1.0","1.0","Slipstream","Slipstream 5000","Slipstream","Slipstream 5000","0.5","0.5","ansdor","The Software Refinery","ansdor","The Software Refinery","0.09523809523809523","0.09523809523809523","2018-01-01T00:00","1995-01-01T00:00","2018-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25944","wikidata_24839","0.013628324932304571",,"windows","macOS","windows","macOS","1.0","1.0","Delirium","DEADBOLT","Delirium","DEADBOLT","0.0","0.0","Night Whale","Hopoo Games, LLC","Night Whale","Hopoo Games, LLC","0.125","0.125","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.0","0.0"
