"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] DeveloperComparator record1Value","[2] DeveloperComparator record2Value","[2] DeveloperComparator record1PreprocessedValue","[2] DeveloperComparator record2PreprocessedValue","[2] DeveloperComparator similarity","[2] DeveloperComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","steam_games_19858","wikidata_28280","0.25",,"Causality","Carrion","Causality","Carrion","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Loju",,"Loju",,"0.0","0.0","2017-01-01T00:00","2020-01-01T00:00","2017-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_37599","wikidata_22151","0.37068160597572364",,"Spitkiss","Split/Second","Spitkiss","Split/Second","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Triple Topping","Black Rock Studio","Triple Topping","Black Rock Studio","0.4827264239028945","0.4827264239028945","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_9715","wikidata_4049","0.25",,"Collider","Conquer","Collider","Conquer","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Binary Cocoa",,"Binary Cocoa",,"0.0","0.0","2016-01-01T00:00","2004-01-01T00:00","2016-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_3818","wikidata_27894","0.775",,"XCOM® 2","XCOM 2","XCOM® 2","XCOM 2","1.0","1.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux)","Feral Interactive","Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux)","Feral Interactive","0.1","0.1","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_3818","wikidata_27895","0.775",,"XCOM® 2","XCOM 2","XCOM® 2","XCOM 2","1.0","1.0","windows","macOS","windows","macOS","1.0","1.0","Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux)","Feral Interactive","Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux)","Feral Interactive","0.1","0.1","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_22275","wikidata_34672","0.25",,"Necrosphere","Neocolonialism","Necrosphere","Neocolonialism","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Cat Nigiri",,"Cat Nigiri",,"0.0","0.0","2017-01-01T00:00","2013-01-01T00:00","2017-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_22275","wikidata_34671","0.25",,"Necrosphere","Neocolonialism","Necrosphere","Neocolonialism","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","Cat Nigiri",,"Cat Nigiri",,"0.0","0.0","2017-01-01T00:00","2013-01-01T00:00","2017-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5256","wikidata_24298","0.25",,"CubeGun","Cuphead","CubeGun","Cuphead","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","candyrocketstudio",,"candyrocketstudio",,"0.0","0.0","2014-01-01T00:00","2017-01-01T00:00","2014-01-01T00:00","2017-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_749","wikidata_5218","0.5",,"Caster","Canabalt","Caster","Canabalt","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Elecorn",,"Elecorn",,"0.0","0.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_26533","wikidata_26895","0.25",,"Timension","TimeShift","Timension","TimeShift","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Team Full Sail","Saber Interactive","Team Full Sail","Saber Interactive","0.0","0.0","2017-01-01T00:00","2007-01-01T00:00","2017-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_31504","wikidata_18698","0.39583333333333337",,"WannaMine","Wall-E","WannaMine","Wall-E","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Laush Dmitriy Sergeevich","Heavy Iron Studios","Laush Dmitriy Sergeevich","Heavy Iron Studios","0.5833333333333334","0.5833333333333334","2018-01-01T00:00","2008-01-01T00:00","2018-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_11070","wikidata_34667","0.4166666666666667",,"RoShamBo","Ronin","RoShamBo","Ronin","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Blam! Games LLC",,"Blam! Games LLC",,"0.0","0.0","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_11070","wikidata_34668","0.4166666666666667",,"RoShamBo","Ronin","RoShamBo","Ronin","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Blam! Games LLC",,"Blam! Games LLC",,"0.0","0.0","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_19584","wikidata_34029","0.25",,"Masky","Mafia","Masky","Mafia","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Digital Melody","2K Czech","Digital Melody","2K Czech","0.0","0.0","2016-01-01T00:00","2002-01-01T00:00","2016-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_12854","wikidata_16963","0.39203216374269",,"Dragonpath","DragonFable","Dragonpath","DragonFable","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Ebonscale Games","Artix Entertainment","Ebonscale Games","Artix Entertainment","0.5681286549707601","0.5681286549707601","2016-01-01T00:00","2006-01-01T00:00","2016-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_249","wikidata_26295","0.369949494949495",,"Shank","Shadowrun","Shank","Shadowrun","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Klei Entertainment","FASA Studio","Klei Entertainment","FASA Studio","0.47979797979797983","0.47979797979797983","2010-01-01T00:00","2007-01-01T00:00","2010-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_8832","wikidata_25884","0.37093837535014007",,"Rituals","Ricochet","Rituals","Ricochet","0.0","0.0","mac","macOS","mac","macOS","1.0","1.0","Tymon Zgainski","Valve Corporation","Tymon Zgainski","Valve Corporation","0.4837535014005603","0.4837535014005603","2015-01-01T00:00","2000-01-01T00:00","2015-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4623","wikidata_24203","0.4166666666666667",,"Sunset","SuperHOT","Sunset","SuperHOT","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Tale of Tales","Superhot Team","Tale of Tales","Superhot Team","0.0","0.0","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_24022","wikidata_28349","0.25",,"HereAfter","HeXen","HereAfter","HeXen","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Brown Studios","Raven Software","Brown Studios","Raven Software","0.0","0.0","2017-01-01T00:00","1995-01-01T00:00","2017-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_11942","wikidata_24472","0.25",,"ChromaGun","Chupacabra","ChromaGun","Chupacabra","0.0","0.0","linux","Linux","linux","Linux","1.0","1.0","Pixel Maniacs",,"Pixel Maniacs",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33935","wikidata_24839","0.47569444444444453",,"DeFaster","DEADBOLT","DeFaster","DEADBOLT","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Nekyau Games","Hopoo Games, LLC","Nekyau Games","Hopoo Games, LLC","0.5694444444444445","0.5694444444444445","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_38736","wikidata_28349","0.3595238095238095",,"HEARTBEAT","HeXen","HEARTBEAT","HeXen","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","CHUMBOSOFT LLC","Raven Software","CHUMBOSOFT LLC","Raven Software","0.4380952380952381","0.4380952380952381","2018-01-01T00:00","1995-01-01T00:00","2018-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4623","wikidata_24204","0.4166666666666667",,"Sunset","SuperHOT","Sunset","SuperHOT","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Tale of Tales","Superhot Team","Tale of Tales","Superhot Team","0.0","0.0","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_1867","wikidata_32658","1.0",,"Guns of Icarus Online","Guns of Icarus online","Guns of Icarus Online","Guns of Icarus online","1.0","1.0","mac","macOS","mac","macOS","1.0","1.0","Muse Games","Muse Games","Muse Games","Muse Games","1.0","1.0","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_36675","wikidata_16277","0.38422619047619044",,"Biodigital","BioShock","Biodigital","BioShock","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Takahito Ito, Cesar Hidalgo, et al.","Irrational Games","Takahito Ito, Cesar Hidalgo, et al.","Irrational Games","0.5369047619047619","0.5369047619047619","2018-01-01T00:00","2007-01-01T00:00","2018-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1867","wikidata_32657","1.0",,"Guns of Icarus Online","Guns of Icarus online","Guns of Icarus Online","Guns of Icarus online","1.0","1.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Muse Games","Muse Games","Muse Games","Muse Games","1.0","1.0","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_33935","wikidata_24837","0.47569444444444453",,"DeFaster","DEADBOLT","DeFaster","DEADBOLT","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Nekyau Games","Hopoo Games, LLC","Nekyau Games","Hopoo Games, LLC","0.5694444444444445","0.5694444444444445","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_58","wikidata_35340","0.9647058823529412",,"Team Fortress 2","Team Fortress 2","Team Fortress 2","Team Fortress 2","1.0","1.0","windows","macOS","windows","macOS","1.0","1.0","Valve","Valve Corporation","Valve","Valve Corporation","0.8588235294117647","0.8588235294117647","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_467","wikidata_18748","0.7730130249867092","1","Rayman Raving Rabbids™","Rayman Raving Rabbids","Rayman Raving Rabbids™","Rayman Raving Rabbids","1.0","1.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Ubisoft Bulgaria;Ubisoft Montpellier","Ubisoft Montpellier","Ubisoft Bulgaria;Ubisoft Montpellier","Ubisoft Montpellier","0.7587187666135035","0.7587187666135035","2008-01-01T00:00","2006-01-01T00:00","2008-01-01T00:00","2006-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_21071","wikidata_35210","0.5467687074829932",,"Cosmic Express","Conan Exiles","Cosmic Express","Conan Exiles","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Cosmic Engineers;Alan Hazelden;Benjamin Davis;Tyu","Funcom","Cosmic Engineers;Alan Hazelden;Benjamin Davis;Tyu","Funcom","0.520408163265306","0.520408163265306","2017-01-01T00:00","2018-01-01T00:00","2017-01-01T00:00","2018-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_39146","wikidata_32963","0.36729353577179663",,"GUIDE","Gunpoint","GUIDE","Gunpoint","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Reframe Games Inc.","Suspicious Developments","Reframe Games Inc.","Suspicious Developments","0.4691741430871866","0.4691741430871866","2019-01-01T00:00","2013-01-01T00:00","2019-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_28620","wikidata_26200","0.25",,"MewnBase","Metrico","MewnBase","Metrico","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Cairn4",,"Cairn4",,"0.0","0.0","2018-01-01T00:00","2014-01-01T00:00","2018-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_19768","wikidata_17151","0.25",,"Teria","Tenpure!!","Teria","Tenpure!!","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","ElZzap Software",,"ElZzap Software",,"0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24928","wikidata_25916","0.25",,"MINDNIGHT","Miniconomy","MINDNIGHT","Miniconomy","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","No Moon",,"No Moon",,"0.0","0.0","2017-01-01T00:00","2002-01-01T00:00","2017-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_39155","wikidata_3628","0.25",,"INTERPOINT","Insaniquarium","INTERPOINT","Insaniquarium","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Three Dots",,"Three Dots",,"0.0","0.0","2019-01-01T00:00","2004-01-01T00:00","2019-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_38360","wikidata_18450","0.3924107142857143",,"Termite","Tetrageddon","Termite","Tetrageddon","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Milan Toth","Nathalie Lawhead","Milan Toth","Nathalie Lawhead","0.5696428571428571","0.5696428571428571","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_38360","wikidata_18451","0.3924107142857143",,"Termite","Tetrageddon","Termite","Tetrageddon","0.0","0.0","linux","macOS","linux","macOS","1.0","1.0","Milan Toth","Nathalie Lawhead","Milan Toth","Nathalie Lawhead","0.5696428571428571","0.5696428571428571","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_31048","wikidata_23209","0.25",,"Sunburnt","SuperTuxKart","Sunburnt","SuperTuxKart","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Static Shell Studios",,"Static Shell Studios",,"0.0","0.0","2018-01-01T00:00","2004-01-01T00:00","2018-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_18934","wikidata_24337","0.33333333333333337",,"SuperMoose","Supraball","SuperMoose","Supraball","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Play Publishing",,"Play Publishing",,"0.0","0.0","2016-01-01T00:00","2014-01-01T00:00","2016-01-01T00:00","2014-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_19585","wikidata_34029","0.25",,"Masky","Mafia","Masky","Mafia","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Digital Melody","2K Czech","Digital Melody","2K Czech","0.0","0.0","2016-01-01T00:00","2002-01-01T00:00","2016-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_30857","wikidata_5907","0.39962121212121215",,"StackFortress","StarCraft","StackFortress","StarCraft","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Overimagined Games","Blizzard Entertainment","Overimagined Games","Blizzard Entertainment","0.5984848484848485","0.5984848484848485","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_30857","wikidata_5906","0.39962121212121215",,"StackFortress","StarCraft","StackFortress","StarCraft","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Overimagined Games","Blizzard Entertainment","Overimagined Games","Blizzard Entertainment","0.5984848484848485","0.5984848484848485","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_3698","wikidata_20980","0.25",,"Grimind","Grid","Grimind","Grid","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Paweł Mogiła","Codemasters","Paweł Mogiła","Codemasters","0.0","0.0","2014-01-01T00:00","2019-01-01T00:00","2014-01-01T00:00","2019-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24043","wikidata_34743","0.4457070707070707",,"Vickinachi","Vilmonic","Vickinachi","Vilmonic","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Hariharan S","Bludgeonsoft","Hariharan S","Bludgeonsoft","0.44949494949494956","0.44949494949494956","2017-01-01T00:00","2015-01-01T00:00","2017-01-01T00:00","2015-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_18378","wikidata_5553","0.25",,"Polygod","PokerTH","Polygod","PokerTH","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Krafted Games",,"Krafted Games",,"0.0","0.0","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_18378","wikidata_5552","0.25",,"Polygod","PokerTH","Polygod","PokerTH","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","Krafted Games",,"Krafted Games",,"0.0","0.0","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1","wikidata_5519","0.25",,"Counter-Strike","Colonization","Counter-Strike","Colonization","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Valve","MicroProse","Valve","MicroProse","0.0","0.0","2000-01-01T00:00","1994-01-01T00:00","2000-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_15934","wikidata_24353","0.25",,"Ludo Supremo","Luxuria Superbia","Ludo Supremo","Luxuria Superbia","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","EnsenaSoft",,"EnsenaSoft",,"0.0","0.0","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_6661","wikidata_34581","0.33333333333333337",,"Deadstone","Deponia","Deadstone","Deponia","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Timeslip Softworks","Daedalic Entertainment","Timeslip Softworks","Daedalic Entertainment","0.0","0.0","2014-01-01T00:00","2012-01-01T00:00","2014-01-01T00:00","2012-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_15934","wikidata_24354","0.25",,"Ludo Supremo","Luxuria Superbia","Ludo Supremo","Luxuria Superbia","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","EnsenaSoft",,"EnsenaSoft",,"0.0","0.0","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","0.0","0.0"
