"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] PublisherComparator record1Value","[2] PublisherComparator record2Value","[2] PublisherComparator record1PreprocessedValue","[2] PublisherComparator record2PreprocessedValue","[2] PublisherComparator similarity","[2] PublisherComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","wikidata_35979","vg_sales_16541","0.1390531134293811",,"..and the mooncats","15 Days","..and the mooncats","15 Days","0.0","0.0","Microsoft Windows","PC","Microsoft Windows","PC","1.0","1.0",,"DTP Entertainment",,"DTP Entertainment","0.0","0.0","2015-01-01T00:00","2009-01-01T00:00","2015-01-01T00:00","2009-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_194","vg_sales_16113","0.004290250166656187",,"007 : Quitte ou double","1/2 Summer +","007 : Quitte ou double","1/2 Summer +","0.0","0.0","Game Boy Advance","PSP","Game Boy Advance","PSP","0.0","0.0","Electronic Arts","Kaga Create","Electronic Arts","Kaga Create","0.0","0.0","2003-01-01T00:00","2013-01-01T00:00","2003-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9723","vg_sales_10596","0.004290250166656187",,"007 : Espion pour cible","3D Tank Warfare Simulator Panzer Front","007 : Espion pour cible","3D Tank Warfare Simulator Panzer Front","0.0","0.0","PlayStation 2","PS","PlayStation 2","PS","0.0","0.0","Electronic Arts","Avalon Interactive","Electronic Arts","Avalon Interactive","0.0","0.0","2001-01-01T00:00","1999-01-01T00:00","2001-01-01T00:00","1999-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_9724","vg_sales_4312","0.004290250166656187",,"007 : Espion pour cible","2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild","007 : Espion pour cible","2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild","0.0","0.0","Xbox","GBA","Xbox","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_4120","vg_sales_9319","0.004290250166656187",,".hack//Quarantine","007: Quantum of Solace",".hack//Quarantine","007: Quantum of Solace","0.0","0.0","PlayStation 2","DS","PlayStation 2","DS","0.0","0.0","Bandai Co., Ltd.","Activision","Bandai Co., Ltd.","Activision","0.0","0.0","2003-01-01T00:00","2008-01-01T00:00","2003-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_9724","vg_sales_12236","0.008350581635878982",,"007 : Espion pour cible","12-Sai. Honto no Kimochi","007 : Espion pour cible","12-Sai. Honto no Kimochi","0.0","0.0","Xbox","3DS","Xbox","3DS","0.0","0.0","Electronic Arts","Happinet","Electronic Arts","Happinet","0.4222222222222222","0.4222222222222222","2001-01-01T00:00","2014-01-01T00:00","2001-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_29999","vg_sales_12236","0.008010828821797138",,"#SelfieTennis","12-Sai. Honto no Kimochi","#SelfieTennis","12-Sai. Honto no Kimochi","0.0","0.0","Microsoft Windows","3DS","Microsoft Windows","3DS","0.0","0.0","Devolver Digital","Happinet","Devolver Digital","Happinet","0.3958333333333333","0.3958333333333333","2016-01-01T00:00","2014-01-01T00:00","2016-01-01T00:00","2014-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_35979","vg_sales_4312","0.004290250166656187",,"..and the mooncats","2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild","..and the mooncats","2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild","0.0","0.0","Microsoft Windows","GBA","Microsoft Windows","GBA","0.0","0.0",,"THQ",,"THQ","0.0","0.0","2015-01-01T00:00","2005-01-01T00:00","2015-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9177","vg_sales_12254","0.011063120250508793",,"(Brothers in Arms (2008","187: Ride or Die","(Brothers in Arms (2008","187: Ride or Die","0.0","0.0","N-Gage","XB","N-Gage","XB","0.0","0.0","Gameloft","Ubisoft","Gameloft","Ubisoft","0.6011904761904762","0.6011904761904762","2008-01-01T00:00","2005-01-01T00:00","2008-01-01T00:00","2005-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_9177","vg_sales_10076","0.004290250166656187",,"(Brothers in Arms (2008","18 Wheeler: American Pro Trucker","(Brothers in Arms (2008","18 Wheeler: American Pro Trucker","0.0","0.0","N-Gage","GC","N-Gage","GC","0.0","0.0","Gameloft","Acclaim Entertainment","Gameloft","Acclaim Entertainment","0.0","0.0","2008-01-01T00:00","2002-01-01T00:00","2008-01-01T00:00","2002-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_9725","vg_sales_10076","0.29533862603145555",,"007 : Espion pour cible","18 Wheeler: American Pro Trucker","007 : Espion pour cible","18 Wheeler: American Pro Trucker","0.0","0.0","Nintendo GameCube","GC","Nintendo GameCube","GC","1.0","1.0","Electronic Arts","Acclaim Entertainment","Electronic Arts","Acclaim Entertainment","0.6008658008658009","0.6008658008658009","2001-01-01T00:00","2002-01-01T00:00","2001-01-01T00:00","2002-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_9725","vg_sales_12254","0.006957657393980008",,"007 : Espion pour cible","187: Ride or Die","007 : Espion pour cible","187: Ride or Die","0.0","0.0","Nintendo GameCube","XB","Nintendo GameCube","XB","0.0","0.0","Electronic Arts","Ubisoft","Electronic Arts","Ubisoft","0.3063492063492063","0.3063492063492063","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_193","vg_sales_16541","0.010397319136319475",,"007 : Quitte ou double","15 Days","007 : Quitte ou double","15 Days","0.0","0.0","Nintendo GameCube","PC","Nintendo GameCube","PC","0.0","0.0","Electronic Arts","DTP Entertainment","Electronic Arts","DTP Entertainment","0.5616557734204793","0.5616557734204793","2003-01-01T00:00","2009-01-01T00:00","2003-01-01T00:00","2009-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_9723","vg_sales_4312","0.004290250166656187",,"007 : Espion pour cible","2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild","007 : Espion pour cible","2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild","0.0","0.0","PlayStation 2","GBA","PlayStation 2","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9725","vg_sales_4312","0.004290250166656187",,"007 : Espion pour cible","2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild","007 : Espion pour cible","2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild","0.0","0.0","Nintendo GameCube","GBA","Nintendo GameCube","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_191","vg_sales_10159","0.01029817862804106",,"007 : Quitte ou double","18 Wheels of Steel: Extreme Trucker 2","007 : Quitte ou double","18 Wheels of Steel: Extreme Trucker 2","0.0","0.0","PlayStation 2","PC","PlayStation 2","PC","0.0","0.0","Electronic Arts","Rondomedia","Electronic Arts","Rondomedia","0.5555555555555555","0.5555555555555555","2003-01-01T00:00","2011-01-01T00:00","2003-01-01T00:00","2011-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_9018","vg_sales_14621","0.004290250166656187",,"'98 Kōshien","101-in-1 Sports Party Megamix","'98 Kōshien","101-in-1 Sports Party Megamix","0.0","0.0","PlayStation","Wii","PlayStation","Wii","0.0","0.0",,"Nordcurrent",,"Nordcurrent","0.0","0.0","1998-01-01T00:00","2010-01-01T00:00","1998-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_29999","vg_sales_9319","0.008955385099623441",,"#SelfieTennis","007: Quantum of Solace","#SelfieTennis","007: Quantum of Solace","0.0","0.0","Microsoft Windows","DS","Microsoft Windows","DS","0.0","0.0","Devolver Digital","Activision","Devolver Digital","Activision","0.4666666666666666","0.4666666666666666","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_193","vg_sales_13266","0.44123201783986454",,"007 : Quitte ou double","2002 FIFA World Cup","007 : Quitte ou double","2002 FIFA World Cup","0.0","0.0","Nintendo GameCube","GC","Nintendo GameCube","GC","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2003-01-01T00:00","2002-01-01T00:00","2003-01-01T00:00","2002-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_191","vg_sales_13891","0.01029817862804106",,"007 : Quitte ou double","100 Classic Games","007 : Quitte ou double","100 Classic Games","0.0","0.0","PlayStation 2","DS","PlayStation 2","DS","0.0","0.0","Electronic Arts","Rondomedia","Electronic Arts","Rondomedia","0.5555555555555555","0.5555555555555555","2003-01-01T00:00","2011-01-01T00:00","2003-01-01T00:00","2011-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_9177","vg_sales_8603","0.009645588432968904",,"(Brothers in Arms (2008",".hack//G.U. Vol.2//Reminisce (jp sales)","(Brothers in Arms (2008",".hack//G.U. Vol.2//Reminisce (jp sales)","0.0","0.0","N-Gage","PS2","N-Gage","PS2","0.0","0.0","Gameloft","Namco Bandai Games","Gameloft","Namco Bandai Games","0.5138888888888888","0.5138888888888888","2008-01-01T00:00","2006-01-01T00:00","2008-01-01T00:00","2006-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_194","vg_sales_15006","0.004290250166656187",,"007 : Quitte ou double","11eyes: CrossOver","007 : Quitte ou double","11eyes: CrossOver","0.0","0.0","Game Boy Advance","X360","Game Boy Advance","X360","0.0","0.0","Electronic Arts","5pb","Electronic Arts","5pb","0.0","0.0","2003-01-01T00:00","2009-01-01T00:00","2003-01-01T00:00","2009-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_9724","vg_sales_3887","0.006957657393980008",,"007 : Espion pour cible","100 All-Time Favorites","007 : Espion pour cible","100 All-Time Favorites","0.0","0.0","Xbox","DS","Xbox","DS","0.0","0.0","Electronic Arts","Ubisoft","Electronic Arts","Ubisoft","0.3063492063492063","0.3063492063492063","2001-01-01T00:00","2009-01-01T00:00","2001-01-01T00:00","2009-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_10867","vg_sales_9972","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","'98 Koushien: Koukou Yakyuu Simulation","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","0.0","0.0","PlayStation","X360","PlayStation","X360","0.0","0.0",,"Ubisoft",,"Ubisoft","0.0","0.0","1998-01-01T00:00","2013-01-01T00:00","1998-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9018","vg_sales_3771","0.004290250166656187",,"'98 Kōshien","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","'98 Kōshien","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","0.0","0.0","PlayStation","XB","PlayStation","XB","0.0","0.0",,"Sega",,"Sega","0.0","0.0","1998-01-01T00:00","2004-01-01T00:00","1998-01-01T00:00","2004-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_9177","vg_sales_2060","0.009645588432968904",,"(Brothers in Arms (2008","1942","(Brothers in Arms (2008","1942","0.0","0.0","N-Gage","NES","N-Gage","NES","0.0","0.0","Gameloft","Capcom","Gameloft","Capcom","0.5138888888888888","0.5138888888888888","2008-01-01T00:00","1985-01-01T00:00","2008-01-01T00:00","1985-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9724","vg_sales_12254","0.20800440755960703",,"007 : Espion pour cible","187: Ride or Die","007 : Espion pour cible","187: Ride or Die","0.0","0.0","Xbox","XB","Xbox","XB","1.0","1.0","Electronic Arts","Ubisoft","Electronic Arts","Ubisoft","0.3063492063492063","0.3063492063492063","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9724","vg_sales_10076","0.011057484306542112",,"007 : Espion pour cible","18 Wheeler: American Pro Trucker","007 : Espion pour cible","18 Wheeler: American Pro Trucker","0.0","0.0","Xbox","GC","Xbox","GC","0.0","0.0","Electronic Arts","Acclaim Entertainment","Electronic Arts","Acclaim Entertainment","0.6008658008658009","0.6008658008658009","2001-01-01T00:00","2002-01-01T00:00","2001-01-01T00:00","2002-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_193","vg_sales_421","0.054215079862723066",,"007 : Quitte ou double","007: Tomorrow Never Dies","007 : Quitte ou double","007: Tomorrow Never Dies","0.25","0.25","Nintendo GameCube","PS","Nintendo GameCube","PS","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2003-01-01T00:00","1999-01-01T00:00","2003-01-01T00:00","1999-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_193","vg_sales_2306","0.008863379158156536",,"007 : Quitte ou double","3Xtreme","007 : Quitte ou double","3Xtreme","0.0","0.0","Nintendo GameCube","PS","Nintendo GameCube","PS","0.0","0.0","Electronic Arts","989 Studios","Electronic Arts","989 Studios","0.4601010101010101","0.4601010101010101","2003-01-01T00:00","1999-01-01T00:00","2003-01-01T00:00","1999-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_14117","vg_sales_145",,"1","Metal Gear Solid 4","Metal Gear Solid 4: Guns of the Patriots","Metal Gear Solid 4","Metal Gear Solid 4: Guns of the Patriots","1.0","1.0","PlayStation 3","PS3","PlayStation 3","PS3","1.0","1.0","Konami","Konami Digital Entertainment","Konami","Konami Digital Entertainment","0.7380952380952381","0.7380952380952381","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_4120","vg_sales_3039","0.004290250166656187",,".hack//Quarantine","007: Quantum of Solace",".hack//Quarantine","007: Quantum of Solace","0.0","0.0","PlayStation 2","Wii","PlayStation 2","Wii","0.0","0.0","Bandai Co., Ltd.","Activision","Bandai Co., Ltd.","Activision","0.0","0.0","2003-01-01T00:00","2008-01-01T00:00","2003-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_4120","vg_sales_11434","0.008786260121215427",,".hack//Quarantine","3 in 1: Solitaire, Mahjong & Tangram",".hack//Quarantine","3 in 1: Solitaire, Mahjong & Tangram","0.0","0.0","PlayStation 2","DS","PlayStation 2","DS","0.0","0.0","Bandai Co., Ltd.","Deep Silver","Bandai Co., Ltd.","Deep Silver","0.4545454545454546","0.4545454545454546","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_191","vg_sales_4312","0.004290250166656187",,"007 : Quitte ou double","2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild","007 : Quitte ou double","2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild","0.0","0.0","PlayStation 2","GBA","PlayStation 2","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2003-01-01T00:00","2005-01-01T00:00","2003-01-01T00:00","2005-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_35979","vg_sales_14621","0.004290250166656187",,"..and the mooncats","101-in-1 Sports Party Megamix","..and the mooncats","101-in-1 Sports Party Megamix","0.0","0.0","Microsoft Windows","Wii","Microsoft Windows","Wii","0.0","0.0",,"Nordcurrent",,"Nordcurrent","0.0","0.0","2015-01-01T00:00","2010-01-01T00:00","2015-01-01T00:00","2010-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_9018","vg_sales_9075","0.004290250166656187",,"'98 Kōshien",".hack//Link","'98 Kōshien",".hack//Link","0.0","0.0","PlayStation","PSP","PlayStation","PSP","0.0","0.0",,"Namco Bandai Games",,"Namco Bandai Games","0.0","0.0","1998-01-01T00:00","2010-01-01T00:00","1998-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_193","vg_sales_3887","0.006957657393980008",,"007 : Quitte ou double","100 All-Time Favorites","007 : Quitte ou double","100 All-Time Favorites","0.0","0.0","Nintendo GameCube","DS","Nintendo GameCube","DS","0.0","0.0","Electronic Arts","Ubisoft","Electronic Arts","Ubisoft","0.3063492063492063","0.3063492063492063","2003-01-01T00:00","2009-01-01T00:00","2003-01-01T00:00","2009-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_193","vg_sales_15153","0.01029817862804106",,"007 : Quitte ou double","18 Wheels of Steel: Extreme Trucker","007 : Quitte ou double","18 Wheels of Steel: Extreme Trucker","0.0","0.0","Nintendo GameCube","PC","Nintendo GameCube","PC","0.0","0.0","Electronic Arts","Rondomedia","Electronic Arts","Rondomedia","0.5555555555555555","0.5555555555555555","2003-01-01T00:00","2009-01-01T00:00","2003-01-01T00:00","2009-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_4120","vg_sales_10596","0.004290250166656187",,".hack//Quarantine","3D Tank Warfare Simulator Panzer Front",".hack//Quarantine","3D Tank Warfare Simulator Panzer Front","0.0","0.0","PlayStation 2","PS","PlayStation 2","PS","0.0","0.0","Bandai Co., Ltd.","Avalon Interactive","Bandai Co., Ltd.","Avalon Interactive","0.0","0.0","2003-01-01T00:00","1999-01-01T00:00","2003-01-01T00:00","1999-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9723","vg_sales_15553","0.004290250166656187",,"007 : Espion pour cible","11eyes: CrossOver","007 : Espion pour cible","11eyes: CrossOver","0.0","0.0","PlayStation 2","PSP","PlayStation 2","PSP","0.0","0.0","Electronic Arts","5pb","Electronic Arts","5pb","0.0","0.0","2001-01-01T00:00","2010-01-01T00:00","2001-01-01T00:00","2010-01-01T00:00","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","wikidata_9723","vg_sales_1383","0.008630963108427852",,"007 : Espion pour cible","2Xtreme","007 : Espion pour cible","2Xtreme","0.0","0.0","PlayStation 2","PS","PlayStation 2","PS","0.0","0.0","Electronic Arts","Sony Computer Entertainment","Electronic Arts","Sony Computer Entertainment","0.4432098765432098","0.4432098765432098","2001-01-01T00:00","1996-01-01T00:00","2001-01-01T00:00","1996-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_9723","vg_sales_5749","0.004290250166656187",,"007 : Espion pour cible","2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2","007 : Espion pour cible","2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2","0.0","0.0","PlayStation 2","GBA","PlayStation 2","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_29897","vg_sales_626",,"0","Smash Court Tennis Pro Tournament","NBA 2K14","Smash Court Tennis Pro Tournament","NBA 2K14","0.0","0.0","PlayStation 2","X360","PlayStation 2","X360","0.0","0.0",,"Take-Two Interactive",,"Take-Two Interactive","0.0","0.0","","2013-01-01T00:00","","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9725","vg_sales_14777","0.008572484691091491",,"007 : Espion pour cible","3DS Classic Collection","007 : Espion pour cible","3DS Classic Collection","0.0","0.0","Nintendo GameCube","3DS","Nintendo GameCube","3DS","0.0","0.0","Electronic Arts","Sega","Electronic Arts","Sega","0.4388888888888889","0.4388888888888889","2001-01-01T00:00","2016-01-01T00:00","2001-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9724","vg_sales_2306","0.008863379158156536",,"007 : Espion pour cible","3Xtreme","007 : Espion pour cible","3Xtreme","0.0","0.0","Xbox","PS","Xbox","PS","0.0","0.0","Electronic Arts","989 Studios","Electronic Arts","989 Studios","0.4601010101010101","0.4601010101010101","2001-01-01T00:00","1999-01-01T00:00","2001-01-01T00:00","1999-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_33986","vg_sales_9395","0.9188746215016592","1","MLB 10: The Show","MLB 11: The Show","MLB 10: The Show","MLB 11: The Show","0.75","0.75","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","Sony Interactive Entertainment","Sony Computer Entertainment","Sony Interactive Entertainment","Sony Computer Entertainment","0.7858829844337091","0.7858829844337091","2010-01-01T00:00","2011-01-01T00:00","2010-01-01T00:00","2011-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_29999","vg_sales_5537","0.004290250166656187",,"#SelfieTennis","1001 Touch Games","#SelfieTennis","1001 Touch Games","0.0","0.0","Microsoft Windows","DS","Microsoft Windows","DS","0.0","0.0","Devolver Digital","Avanquest","Devolver Digital","Avanquest","0.0","0.0","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_9724","vg_sales_4500","0.02706623893519078",,"007 : Espion pour cible","007: Quantum of Solace","007 : Espion pour cible","007: Quantum of Solace","0.25","0.25","Xbox","PS2","Xbox","PS2","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2001-01-01T00:00","2008-01-01T00:00","2001-01-01T00:00","2008-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_29999","vg_sales_7711","0.008801980176285959",,"#SelfieTennis","101-in-1 Explosive Megamix","#SelfieTennis","101-in-1 Explosive Megamix","0.0","0.0","Microsoft Windows","DS","Microsoft Windows","DS","0.0","0.0","Devolver Digital","Nordcurrent","Devolver Digital","Nordcurrent","0.45568181818181824","0.45568181818181824","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_20751","vg_sales_11311","0.9513379105571999","1","Sniper: Ghost Warrior 2","Sniper: Ghost Warrior 2","Sniper: Ghost Warrior 2","Sniper: Ghost Warrior 2","1.0","1.0","Microsoft Windows","PC","Microsoft Windows","PC","1.0","1.0","CI Games S.A.","City Interactive","CI Games S.A.","City Interactive","0.49903846153846154","0.49903846153846154","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_193","vg_sales_3406","0.020631329416566754",,"007 : Quitte ou double","2002 FIFA World Cup","007 : Quitte ou double","2002 FIFA World Cup","0.0","0.0","Nintendo GameCube","PS2","Nintendo GameCube","PS2","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2003-01-01T00:00","2002-01-01T00:00","2003-01-01T00:00","2002-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_35979","vg_sales_14633","0.004290250166656187",,"..and the mooncats","1000 Cooking Recipes from ELLE à table","..and the mooncats","1000 Cooking Recipes from ELLE à table","0.0","0.0","Microsoft Windows","DS","Microsoft Windows","DS","0.0","0.0",,"Nintendo",,"Nintendo","0.0","0.0","2015-01-01T00:00","2010-01-01T00:00","2015-01-01T00:00","2010-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_193","vg_sales_4500","0.02706623893519078",,"007 : Quitte ou double","007: Quantum of Solace","007 : Quitte ou double","007: Quantum of Solace","0.25","0.25","Nintendo GameCube","PS2","Nintendo GameCube","PS2","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2003-01-01T00:00","2008-01-01T00:00","2003-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_9725","vg_sales_13691","0.004290250166656187",,"007 : Espion pour cible","12Riven: The Psi-Climinal of Integral","007 : Espion pour cible","12Riven: The Psi-Climinal of Integral","0.0","0.0","Nintendo GameCube","PS2","Nintendo GameCube","PS2","0.0","0.0","Electronic Arts","CyberFront","Electronic Arts","CyberFront","0.0","0.0","2001-01-01T00:00","2008-01-01T00:00","2001-01-01T00:00","2008-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_9725","vg_sales_14548","0.02706623893519078",,"007 : Espion pour cible","007: Quantum of Solace","007 : Espion pour cible","007: Quantum of Solace","0.25","0.25","Nintendo GameCube","PC","Nintendo GameCube","PC","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2001-01-01T00:00","2008-01-01T00:00","2001-01-01T00:00","2008-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_9723","vg_sales_14217","0.004290250166656187",,"007 : Espion pour cible","3D Baseball","007 : Espion pour cible","3D Baseball","0.0","0.0","PlayStation 2","PS","PlayStation 2","PS","0.0","0.0","Electronic Arts","BMG Interactive Entertainment","Electronic Arts","BMG Interactive Entertainment","0.0","0.0","2001-01-01T00:00","1996-01-01T00:00","2001-01-01T00:00","1996-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_9723","vg_sales_2248","0.054215079862723066",,"007 : Espion pour cible","007: The World is not Enough","007 : Espion pour cible","007: The World is not Enough","0.25","0.25","PlayStation 2","PS","PlayStation 2","PS","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2001-01-01T00:00","2000-01-01T00:00","2001-01-01T00:00","2000-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_9724","vg_sales_3406","0.020631329416566754",,"007 : Espion pour cible","2002 FIFA World Cup","007 : Espion pour cible","2002 FIFA World Cup","0.0","0.0","Xbox","PS2","Xbox","PS2","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2001-01-01T00:00","2002-01-01T00:00","2001-01-01T00:00","2002-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_24492","vg_sales_5124",,"0","Super Bomberman R","Rec Room Games","Super Bomberman R","Rec Room Games","0.0","0.0","Microsoft Windows","Wii","Microsoft Windows","Wii","0.0","0.0","Konami","Destineer","Konami","Destineer","0.35185185185185186","0.35185185185185186","2017-01-01T00:00","2009-01-01T00:00","2017-01-01T00:00","2009-01-01T00:00","0.19999999999999996","0.19999999999999996"
